borrower,business_type,carbon_price,price_impact,volume_impact,revenue,ebitda,ebitda_change,carbon_cost,transition_capex,cfads,dscr,interest_coverage,net_leverage,pd_multiplier,stressed_pd,stressed_lgd,ead,expected_credit_loss,ecl_rate
ServicesCo,Oilfield Services,100,-0.1,-0.1,2835.0,528.7275,-0.2446750000000001,9.9225,141.75,87.66837499999997,0.2739636718749999,3.7766249999999997,2.9315668279028424,5,0.125,0.55,300,20.625,0.06875
ServicesCo,Oilfield Services,100,-0.1,-0.15,2677.5,499.35375000000005,-0.2866374999999999,9.37125,133.875,70.57568750000007,0.2205490234375002,3.5668125,3.1040119354265383,5,0.125,0.55,300,20.625,0.06875
ServicesCo,Oilfield Services,100,-0.15,0.0,2975.0,554.8375,-0.2073750000000001,10.4125,148.75,102.861875,0.321443359375,3.963125,2.793610741883885,5,0.125,0.55,300,20.625,0.06875
ServicesCo,Oilfield Services,100,-0.15,-0.05,2826.25,527.0956249999999,-0.2470062500000001,9.891875,141.3125,86.71878124999995,0.27099619140624986,3.7649687499999995,2.9406428861935634,5,0.125,0.55,300,20.625,0.06875
ServicesCo,Oilfield Services,100,-0.15,-0.1,2677.5,499.35375000000005,-0.2866374999999999,9.37125,133.875,70.57568750000007,0.2205490234375002,3.5668125,3.1040119354265383,5,0.125,0.55,300,20.625,0.06875
ServicesCo,Oilfield Services,100,-0.15,-0.15,2528.75,471.611875,-0.32626875,8.850625,126.4375,54.432593750000024,0.17010185546875006,3.36865625,3.2866008728045704,5,0.125,0.55,300,20.625,0.06875
ServicesCo,Oilfield Services,100,-0.2,0.0,2800.0,522.2,-0.2539999999999999,9.8,140.0,83.87000000000006,0.2620937500000002,3.7300000000000004,2.9682114132516273,5,0.125,0.55,300,20.625,0.06875
ServicesCo,Oilfield Services,100,-0.2,-0.05,2660.0,496.09,-0.2913,9.31,133.0,68.67649999999998,0.21461406249999992,3.5435,3.124433066580661,5,0.125,0.55,300,20.625,0.06875
ServicesCo,Oilfield Services,100,-0.2,-0.1,2520.0,469.98,-0.3286,8.82,126.0,53.483000000000004,0.167134375,3.357,3.298012681390697,5,0.125,0.55,300,20.625,0.06875
ServicesCo,Oilfield Services,100,-0.2,-0.15,2380.0,443.87,-0.3659,8.33,119.0,38.289499999999975,0.11965468749999993,3.1705,3.492013427354856,5,0.125,0.6,300,22.5,0.075
ServicesCo,Oilfield Services,100,-0.25,0.0,2625.0,489.5625,-0.30062500000000003,9.1875,131.25,64.87812500000001,0.20274414062500004,3.496875,3.1660921741350694,5,0.125,0.55,300,20.625,0.06875
ServicesCo,Oilfield Services,100,-0.25,-0.05,2493.75,465.084375,-0.3355937499999999,8.728125,124.6875,50.63421875,0.15823193359375,3.32203125,3.3327286043527047,5,0.125,0.55,300,20.625,0.06875
ServicesCo,Oilfield Services,100,-0.25,-0.1,2362.5,440.60625,-0.3705625,8.26875,118.125,36.39031249999999,0.11371972656249998,3.1471875,3.5178801934834105,5,0.125,0.6,300,22.5,0.075
ServicesCo,Oilfield Services,100,-0.25,-0.15,2231.25,416.128125,-0.40553125,7.809375,111.5625,22.14640625000004,0.06920751953125012,2.9723437500000003,3.7248143225118464,5,0.125,0.6,300,22.5,0.075
ServicesCo,Oilfield Services,150,0.0,0.0,3500.0,646.625,-0.07625000000000004,18.375,175.0,154.63125000000002,0.48322265625000005,4.61875,2.397061666344481,5,0.125,0.5,300,18.75,0.0625
ServicesCo,Oilfield Services,150,0.0,-0.05,3325.0,614.29375,-0.12243749999999998,17.45625,166.25,135.89968750000003,0.4246865234375001,4.3878125,2.523222806678401,5,0.125,0.5,300,18.75,0.0625
ServicesCo,Oilfield Services,150,0.0,-0.1,3150.0,581.9625,-0.16862500000000002,16.5375,157.5,117.16812499999997,0.36615039062499993,4.156874999999999,2.6634018514938678,5,0.125,0.5,300,18.75,0.0625
ServicesCo,Oilfield Services,150,0.0,-0.15,2975.0,549.63125,-0.21481249999999996,15.61875,148.75,98.43656250000004,0.3076142578125001,3.9259375000000003,2.8200725486405656,5,0.125,0.55,300,20.625,0.06875
ServicesCo,Oilfield Services,150,-0.05,0.0,3325.0,614.29375,-0.12243749999999998,17.45625,166.25,135.89968750000003,0.4246865234375001,4.3878125,2.523222806678401,5,0.125,0.5,300,18.75,0.0625
ServicesCo,Oilfield Services,150,-0.05,-0.05,3158.75,583.5790625000001,-0.16631562499999986,16.5834375,157.9375,118.10470312500007,0.3690771972656252,4.168421875000001,2.6560240070298953,5,0.125,0.5,300,18.75,0.0625
ServicesCo,Oilfield Services,150,-0.05,-0.1,2992.5,552.864375,-0.21019374999999996,15.710625,149.625,100.30971875,0.31346787109375,3.94903125,2.8035808963093345,5,0.125,0.55,300,20.625,0.06875
ServicesCo,Oilfield Services,150,-0.05,-0.15,2826.25,522.1496874999999,-0.25407187500000017,14.8378125,141.3125,82.51473437499993,0.25785854492187477,3.7296406249999996,2.9684974196216487,5,0.125,0.55,300,20.625,0.06875
ServicesCo,Oilfield Services,150,-0.1,0.0,3150.0,581.9625,-0.16862500000000002,16.5375,157.5,117.16812499999997,0.36615039062499993,4.156874999999999,2.6634018514938678,5,0.125,0.5,300,18.75,0.0625
ServicesCo,Oilfield Services,150,-0.1,-0.05,2992.5,552.864375,-0.21019374999999996,15.710625,149.625,100.30971875,0.31346787109375,3.94903125,2.8035808963093345,5,0.125,0.55,300,20.625,0.06875
ServicesCo,Oilfield Services,150,-0.1,-0.1,2835.0,523.76625,-0.2517625,14.88375,141.75,83.45131250000003,0.2607853515625001,3.7411875,2.959335390548742,5,0.125,0.55,300,20.625,0.06875
ServicesCo,Oilfield Services,150,-0.1,-0.15,2677.5,494.66812500000003,-0.29333124999999993,14.056875,133.875,66.59290625000006,0.20810283203125018,3.5333437500000002,3.133413942933962,5,0.125,0.55,300,20.625,0.06875
ServicesCo,Oilfield Services,150,-0.15,0.0,2975.0,549.63125,-0.21481249999999996,15.61875,148.75,98.43656250000004,0.3076142578125001,3.9259375000000003,2.8200725486405656,5,0.125,0.55,300,20.625,0.06875
ServicesCo,Oilfield Services,150,-0.15,-0.05,2826.25,522.1496874999999,-0.25407187500000017,14.8378125,141.3125,82.51473437499993,0.25785854492187477,3.7296406249999996,2.9684974196216487,5,0.125,0.55,300,20.625,0.06875
ServicesCo,Oilfield Services,150,-0.15,-0.1,2677.5,494.66812500000003,-0.29333124999999993,14.056875,133.875,66.59290625000006,0.20810283203125018,3.5333437500000002,3.133413942933962,5,0.125,0.55,300,20.625,0.06875
ServicesCo,Oilfield Services,150,-0.15,-0.15,2528.75,467.1865625,-0.33259062500000003,13.2759375,126.4375,50.67107812500001,0.15834711914062502,3.337046875,3.317732410165372,5,0.125,0.55,300,20.625,0.06875
ServicesCo,Oilfield Services,150,-0.2,0.0,2800.0,517.3,-0.261,14.7,140.0,79.70499999999998,0.24907812499999996,3.695,2.9963270829306015,5,0.125,0.55,300,20.625,0.06875
ServicesCo,Oilfield Services,150,-0.2,-0.05,2660.0,491.435,-0.29795000000000005,13.965,133.0,64.71974999999998,0.20224921874999993,3.51025,3.1540285083480013,5,0.125,0.55,300,20.625,0.06875
ServicesCo,Oilfield Services,150,-0.2,-0.1,2520.0,465.57,-0.3349,13.23,126.0,49.734500000000025,0.15542031250000007,3.3255,3.3292523143673347,5,0.125,0.55,300,20.625,0.06875
ServicesCo,Oilfield Services,150,-0.2,-0.15,2380.0,439.705,-0.37185,12.495,119.0,34.74924999999996,0.10859140624999988,3.1407499999999997,3.5250906858007074,5,0.125,0.6,300,22.5,0.075
ServicesCo,Oilfield Services,150,-0.25,0.0,2625.0,484.96875,-0.30718749999999995,13.78125,131.25,60.97343749999999,0.19054199218749995,3.4640625,3.1960822217926412,5,0.125,0.55,300,20.625,0.06875
ServicesCo,Oilfield Services,150,-0.25,-0.05,2493.75,460.7203125,-0.34182812500000004,13.0921875,124.6875,46.924765624999964,0.14663989257812488,3.2908593749999997,3.3642970755712014,5,0.125,0.55,300,20.625,0.06875
ServicesCo,Oilfield Services,150,-0.25,-0.1,2362.5,436.471875,-0.37646875,12.403125,118.125,32.876093749999995,0.10273779296874999,3.11765625,3.55120246865849,5,0.125,0.6,300,22.5,0.075
ServicesCo,Oilfield Services,150,-0.25,-0.15,2231.25,412.2234375,-0.411109375,11.7140625,111.5625,18.82742187499997,0.058835693359374906,2.944453125,3.7600967315207545,5,0.125,0.6,300,22.5,0.075
ServicesCo,Oilfield Services,200,0.0,0.0,3500.0,640.5,-0.08499999999999996,24.5,175.0,149.42499999999995,0.46695312499999986,4.575,2.419984387197502,5,0.125,0.5,300,18.75,0.0625
ServicesCo,Oilfield Services,200,0.0,-0.05,3325.0,608.475,-0.13074999999999992,23.275,166.25,130.95375,0.40923046875,4.34625,2.547351986523686,5,0.125,0.5,300,18.75,0.0625
ServicesCo,Oilfield Services,200,0.0,-0.1,3150.0,576.45,-0.1765,22.05,157.5,112.48250000000007,0.35150781250000024,4.117500000000001,2.6888715413305575,5,0.125,0.5,300,18.75,0.0625
ServicesCo,Oilfield Services,200,0.0,-0.15,2975.0,544.425,-0.22225000000000006,20.825,148.75,94.01124999999996,0.2937851562499999,3.8887499999999995,2.8470404555264732,5,0.125,0.55,300,20.625,0.06875
ServicesCo,Oilfield Services,200,-0.05,0.0,3325.0,608.475,-0.13074999999999992,23.275,166.25,130.95375,0.40923046875,4.34625,2.547351986523686,5,0.125,0.5,300,18.75,0.0625
ServicesCo,Oilfield Services,200,-0.05,-0.05,3158.75,578.05125,-0.1742125,22.11125,157.9375,113.40606249999996,0.3543939453124999,4.1289375,2.6814231437091434,5,0.125,0.5,300,18.75,0.0625
ServicesCo,Oilfield Services,200,-0.05,-0.1,2992.5,547.6275,-0.21767499999999995,20.9475,149.625,95.85837500000002,0.29955742187500006,3.9116250000000004,2.830391096137429,5,0.125,0.55,300,20.625,0.06875
ServicesCo,Oilfield Services,200,-0.05,-0.15,2826.25,517.2037499999999,-0.26113750000000013,19.78375,141.3125,78.31068749999991,0.24472089843749972,3.694312499999999,2.996884690027867,5,0.125,0.55,300,20.625,0.06875
ServicesCo,Oilfield Services,200,-0.1,0.0,3150.0,576.45,-0.1765,22.05,157.5,112.48250000000007,0.35150781250000024,4.117500000000001,2.6888715413305575,5,0.125,0.5,300,18.75,0.0625
ServicesCo,Oilfield Services,200,-0.1,-0.05,2992.5,547.6275,-0.21767499999999995,20.9475,149.625,95.85837500000002,0.29955742187500006,3.9116250000000004,2.830391096137429,5,0.125,0.55,300,20.625,0.06875
ServicesCo,Oilfield Services,200,-0.1,-0.1,2835.0,518.805,-0.25885,19.845,141.75,79.23424999999997,0.24760703124999991,3.7057499999999997,2.987635045922842,5,0.125,0.55,300,20.625,0.06875
ServicesCo,Oilfield Services,200,-0.1,-0.15,2677.5,489.9825,-0.300025,18.7425,133.875,62.61012500000004,0.19565664062500013,3.4998750000000003,3.163378283918303,5,0.125,0.55,300,20.625,0.06875
ServicesCo,Oilfield Services,200,-0.15,0.0,2975.0,544.425,-0.22225000000000006,20.825,148.75,94.01124999999996,0.2937851562499999,3.8887499999999995,2.8470404555264732,5,0.125,0.55,300,20.625,0.06875
ServicesCo,Oilfield Services,200,-0.15,-0.05,2826.25,517.2037499999999,-0.26113750000000013,19.78375,141.3125,78.31068749999991,0.24472089843749972,3.694312499999999,2.996884690027867,5,0.125,0.55,300,20.625,0.06875
ServicesCo,Oilfield Services,200,-0.15,-0.1,2677.5,489.9825,-0.300025,18.7425,133.875,62.61012500000004,0.19565664062500013,3.4998750000000003,3.163378283918303,5,0.125,0.55,300,20.625,0.06875
ServicesCo,Oilfield Services,200,-0.15,-0.15,2528.75,462.76124999999996,-0.33891250000000006,17.70125,126.4375,46.90956249999999,0.14659238281249998,3.3054374999999996,3.3494593594429096,5,0.125,0.55,300,20.625,0.06875
ServicesCo,Oilfield Services,200,-0.2,0.0,2800.0,512.4,-0.268,19.6,140.0,75.53999999999996,0.2360624999999999,3.6599999999999997,3.0249804839968775,5,0.125,0.55,300,20.625,0.06875
ServicesCo,Oilfield Services,200,-0.2,-0.05,2660.0,486.78,-0.3046000000000001,18.62,133.0,60.76299999999998,0.18988437499999994,3.477,3.184189983154608,5,0.125,0.55,300,20.625,0.06875
ServicesCo,Oilfield Services,200,-0.2,-0.1,2520.0,461.16,-0.34119999999999995,17.64,126.0,45.98599999999999,0.14370624999999998,3.294,3.361089426663197,5,0.125,0.55,300,20.625,0.06875
ServicesCo,Oilfield Services,200,-0.2,-0.15,2380.0,435.53999999999996,-0.3778,16.66,119.0,31.208999999999946,0.09752812499999983,3.1109999999999998,3.5588005694080915,5,0.125,0.6,300,22.5,0.075
ServicesCo,Oilfield Services,200,-0.25,0.0,2625.0,480.375,-0.31375,18.375,131.25,57.06875000000002,0.17833984375000006,3.43125,3.2266458495966694,5,0.125,0.55,300,20.625,0.06875
ServicesCo,Oilfield Services,200,-0.25,-0.05,2493.75,456.35625,-0.34806250000000005,17.45625,124.6875,43.21531249999998,0.13504785156249993,3.2596875,3.3964693153649153,5,0.125,0.55,300,20.625,0.06875
ServicesCo,Oilfield Services,200,-0.25,-0.1,2362.5,432.3375,-0.382375,16.5375,118.125,29.361874999999998,0.091755859375,3.088125,3.5851620551074106,5,0.125,0.6,300,22.5,0.075
ServicesCo,Oilfield Services,200,-0.25,-0.15,2231.25,408.31875,-0.4166875,15.61875,111.5625,15.508437500000014,0.048463867187500044,2.9165625,3.7960539407019636,5,0.125,0.6,300,22.5,0.075
