borrower,business_type,carbon_price,price_impact,volume_impact,revenue,ebitda,ebitda_change,carbon_cost,transition_capex,cfads,dscr,interest_coverage,net_leverage,pd_multiplier,stressed_pd,stressed_lgd,ead,expected_credit_loss,ecl_rate,baseline_pd,baseline_lgd,refined_pd_multiplier,refined_stressed_pd,refined_stressed_lgd,refined_expected_credit_loss,refined_ecl_rate,ecl_change,ecl_change_pct
IntegratedCo,Integrated Oil & Gas,200,0.0,0.0,12000.0,2664.0,-0.1119999999999999,216.0,600.0,664.4000000000001,0.8517948717948719,8.072727272727272,1.7267267267267268,5,0.05,0.4,800,16.000000000000004,0.02,0.01,0.4,3.0,0.03,0.4,9.6,0.012,-6.400000000000004,-0.40000000000000013
IntegratedCo,Integrated Oil & Gas,200,0.0,-0.05,11400.0,2530.8,-0.1563999999999999,205.2,570.0,581.1800000000003,0.7451025641025645,7.66909090909091,1.8176070807649756,5,0.05,0.4,800,16.000000000000004,0.02,0.01,0.4,4.0,0.04,0.4,12.8,0.016,-3.200000000000003,-0.20000000000000012
IntegratedCo,Integrated Oil & Gas,200,0.0,-0.1,10800.0,2397.6,-0.2007999999999999,194.4,540.0,497.96,0.6384102564102565,7.265454545454546,1.9185852519185853,5,0.05,0.45,800,18.000000000000004,0.0225,0.01,0.4,4.5,0.045,0.45,16.2,0.02025,-1.8000000000000043,-0.10000000000000021
IntegratedCo,Integrated Oil & Gas,200,0.0,-0.15,10200.0,2264.4,-0.2451999999999999,183.6,510.0,414.74,0.5317179487179488,6.861818181818182,2.0314432079137963,5,0.05,0.45,800,18.000000000000004,0.0225,0.01,0.4,4.5,0.045,0.45,16.2,0.02025,-1.8000000000000043,-0.10000000000000021
IntegratedCo,Integrated Oil & Gas,200,-0.05,0.0,11400.0,2530.8,-0.1563999999999999,205.2,570.0,581.1800000000003,0.7451025641025645,7.66909090909091,1.8176070807649756,5,0.05,0.4,800,16.000000000000004,0.02,0.01,0.4,4.0,0.04,0.4,12.8,0.016,-3.200000000000003,-0.20000000000000012
IntegratedCo,Integrated Oil & Gas,200,-0.05,-0.05,10830.0,2404.26,-0.1985800000000001,194.94,541.5,502.1209999999999,0.6437448717948716,7.285636363636363,1.9132706113315532,5,0.05,0.4,800,16.000000000000004,0.02,0.01,0.4,4.0,0.04,0.4,12.8,0.016,-3.200000000000003,-0.20000000000000012
IntegratedCo,Integrated Oil & Gas,200,-0.05,-0.1,10260.0,2277.7200000000003,-0.2407599999999998,184.68,513.0,423.0620000000004,0.54238717948718,6.902181818181819,2.019563423072195,5,0.05,0.45,800,18.000000000000004,0.0225,0.01,0.4,4.5,0.045,0.45,16.2,0.02025,-1.8000000000000043,-0.10000000000000021
IntegratedCo,Integrated Oil & Gas,200,-0.05,-0.15,9690.0,2151.18,-0.2829400000000001,174.42,484.5,344.003,0.4410294871794871,6.518727272727272,2.1383612714882068,5,0.05,0.45,800,18.000000000000004,0.0225,0.01,0.4,5.5,0.055,0.45,19.8,0.02475,1.7999999999999972,0.09999999999999983
IntegratedCo,Integrated Oil & Gas,200,-0.1,0.0,10800.0,2397.6,-0.2007999999999999,194.4,540.0,497.96,0.6384102564102565,7.265454545454546,1.9185852519185853,5,0.05,0.45,800,18.000000000000004,0.0225,0.01,0.4,4.5,0.045,0.45,16.2,0.02025,-1.8000000000000043,-0.10000000000000021
IntegratedCo,Integrated Oil & Gas,200,-0.1,-0.05,10260.0,2277.7200000000003,-0.2407599999999998,184.68,513.0,423.0620000000004,0.54238717948718,6.902181818181819,2.019563423072195,5,0.05,0.45,800,18.000000000000004,0.0225,0.01,0.4,4.5,0.045,0.45,16.2,0.02025,-1.8000000000000043,-0.10000000000000021
IntegratedCo,Integrated Oil & Gas,200,-0.1,-0.1,9720.0,2157.84,-0.2807199999999999,174.96,486.0,348.1640000000002,0.4463641025641028,6.538909090909091,2.13176139102065,5,0.05,0.45,800,18.000000000000004,0.0225,0.01,0.4,5.5,0.055,0.45,19.8,0.02475,1.7999999999999972,0.09999999999999983
IntegratedCo,Integrated Oil & Gas,200,-0.1,-0.15,9180.0,2037.96,-0.3206800000000001,165.24,459.0,273.26599999999985,0.3503410256410254,6.175636363636363,2.2571591199042182,5,0.05,0.45,800,18.000000000000004,0.0225,0.01,0.4,5.5,0.055,0.45,19.8,0.02475,1.7999999999999972,0.09999999999999983
IntegratedCo,Integrated Oil & Gas,200,-0.15,0.0,10200.0,2264.4,-0.2451999999999999,183.6,510.0,414.74,0.5317179487179488,6.861818181818182,2.0314432079137963,5,0.05,0.45,800,18.000000000000004,0.0225,0.01,0.4,4.5,0.045,0.45,16.2,0.02025,-1.8000000000000043,-0.10000000000000021
IntegratedCo,Integrated Oil & Gas,200,-0.15,-0.05,9690.0,2151.18,-0.2829400000000001,174.42,484.5,344.003,0.4410294871794871,6.518727272727272,2.1383612714882068,5,0.05,0.45,800,18.000000000000004,0.0225,0.01,0.4,5.5,0.055,0.45,19.8,0.02475,1.7999999999999972,0.09999999999999983
IntegratedCo,Integrated Oil & Gas,200,-0.15,-0.1,9180.0,2037.96,-0.3206800000000001,165.24,459.0,273.26599999999985,0.3503410256410254,6.175636363636363,2.2571591199042182,5,0.05,0.45,800,18.000000000000004,0.0225,0.01,0.4,5.5,0.055,0.45,19.8,0.02475,1.7999999999999972,0.09999999999999983
IntegratedCo,Integrated Oil & Gas,200,-0.15,-0.15,8670.0,1924.74,-0.3584199999999999,156.06,433.5,202.52900000000025,0.2596525641025644,5.832545454545455,2.3899331857809365,5,0.05,0.5,800,20.0,0.025,0.01,0.4,6.0,0.06,0.5,24.0,0.03,4.0,0.2
IntegratedCo,Integrated Oil & Gas,200,-0.2,0.0,9600.0,2131.2,-0.2896000000000001,172.8,480.0,331.52,0.425025641025641,6.458181818181818,2.1584084084084085,5,0.05,0.45,800,18.000000000000004,0.0225,0.01,0.4,5.5,0.055,0.45,19.8,0.02475,1.7999999999999972,0.09999999999999983
IntegratedCo,Integrated Oil & Gas,200,-0.2,-0.05,9120.0,2024.64,-0.3251199999999999,164.16,456.0,264.944,0.3396717948717948,6.135272727272728,2.2720088509562197,5,0.05,0.45,800,18.000000000000004,0.0225,0.01,0.4,5.5,0.055,0.45,19.8,0.02475,1.7999999999999972,0.09999999999999983
IntegratedCo,Integrated Oil & Gas,200,-0.2,-0.1,8640.0,1918.08,-0.36064,155.52,432.0,198.36799999999997,0.2543179487179486,5.812363636363636,2.398231564898232,5,0.05,0.5,800,20.0,0.025,0.01,0.4,6.0,0.06,0.5,24.0,0.03,4.0,0.2
IntegratedCo,Integrated Oil & Gas,200,-0.2,-0.15,8160.0,1811.52,-0.3961599999999999,146.88,408.0,131.79199999999992,0.1689641025641024,5.489454545454546,2.5393040098922453,5,0.05,0.5,800,20.0,0.025,0.01,0.4,6.5,0.065,0.5,26.0,0.0325,6.0,0.3
IntegratedCo,Integrated Oil & Gas,200,-0.25,0.0,9000.0,1998.0,-0.3339999999999999,162.0,450.0,248.29999999999995,0.3183333333333333,6.054545454545455,2.3023023023023024,5,0.05,0.45,800,18.000000000000004,0.0225,0.01,0.4,5.5,0.055,0.45,19.8,0.02475,1.7999999999999972,0.09999999999999983
IntegratedCo,Integrated Oil & Gas,200,-0.25,-0.05,8550.0,1898.1,-0.3673,153.9,427.5,185.885,0.2383141025641025,5.751818181818182,2.4234761076866342,5,0.05,0.5,800,20.0,0.025,0.01,0.4,6.0,0.06,0.5,24.0,0.03,4.0,0.2
IntegratedCo,Integrated Oil & Gas,200,-0.25,-0.1,8100.0,1798.2,-0.4005999999999999,145.8,405.0,123.47000000000004,0.1582948717948718,5.449090909090909,2.55811366922478,5,0.05,0.5,800,20.0,0.025,0.01,0.4,6.5,0.065,0.5,26.0,0.0325,6.0,0.3
IntegratedCo,Integrated Oil & Gas,200,-0.25,-0.15,7650.0,1698.3,-0.4339,137.7,382.5,61.055000000000064,0.0782756410256411,5.1463636363636365,2.7085909438850617,5,0.05,0.5,800,20.0,0.025,0.01,0.4,6.5,0.065,0.5,26.0,0.0325,6.0,0.3
ServicesCo,Oilfield Services,0,0.0,0.0,3500.0,665.0,-0.05,0.0,175.0,170.25,0.53203125,4.75,2.330827067669173,1,0.025,0.5,300,3.75,0.0125,0.025,0.5,4.0,0.1,0.5,15.0,0.05,11.25,3.0
ServicesCo,Oilfield Services,0,0.0,-0.05,3325.0,631.75,-0.0975,0.0,166.25,150.73749999999995,0.4710546874999998,4.5125,2.453502176493866,5,0.125,0.5,300,18.75,0.0625,0.025,0.5,5.0,0.125,0.5,18.75,0.0625,0.0,0.0
ServicesCo,Oilfield Services,0,0.0,-0.1,3150.0,598.5,-0.145,0.0,157.5,131.22500000000002,0.410078125,4.275,2.589807852965748,5,0.125,0.5,300,18.75,0.0625,0.025,0.5,5.5,0.1375,0.5,20.625,0.06875,1.875,0.1
ServicesCo,Oilfield Services,0,0.0,-0.15,2975.0,565.25,-0.1925,0.0,148.75,111.71249999999998,0.3491015624999999,4.0375,2.7421494913754976,5,0.125,0.5,300,18.75,0.0625,0.025,0.5,5.5,0.1375,0.5,20.625,0.06875,1.875,0.1
ServicesCo,Oilfield Services,0,-0.05,0.0,3325.0,631.75,-0.0975,0.0,166.25,150.73749999999995,0.4710546874999998,4.5125,2.453502176493866,5,0.125,0.5,300,18.75,0.0625,0.025,0.5,5.0,0.125,0.5,18.75,0.0625,0.0,0.0
ServicesCo,Oilfield Services,0,-0.05,-0.05,3158.75,600.1625,-0.142625,0.0,157.9375,132.200625,0.413126953125,4.286875,2.5826338699935434,5,0.125,0.5,300,18.75,0.0625,0.025,0.5,5.5,0.1375,0.5,20.625,0.06875,1.875,0.1
ServicesCo,Oilfield Services,0,-0.05,-0.1,2992.5,568.575,-0.1877499999999999,0.0,149.625,113.66375000000004,0.3551992187500001,4.06125,2.726113529437629,5,0.125,0.5,300,18.75,0.0625,0.025,0.5,5.5,0.1375,0.5,20.625,0.06875,1.875,0.1
ServicesCo,Oilfield Services,0,-0.05,-0.15,2826.25,536.9875,-0.232875,0.0,141.3125,95.12687499999998,0.2972714843749999,3.835625,2.8864731488163136,5,0.125,0.55,300,20.625,0.06875,0.025,0.5,6.0,0.15000000000000002,0.55,24.750000000000007,0.08250000000000002,4.125000000000007,0.20000000000000034
ServicesCo,Oilfield Services,0,-0.1,0.0,3150.0,598.5,-0.145,0.0,157.5,131.22500000000002,0.410078125,4.275,2.589807852965748,5,0.125,0.5,300,18.75,0.0625,0.025,0.5,5.5,0.1375,0.5,20.625,0.06875,1.875,0.1
ServicesCo,Oilfield Services,0,-0.1,-0.05,2992.5,568.575,-0.1877499999999999,0.0,149.625,113.66375000000004,0.3551992187500001,4.06125,2.726113529437629,5,0.125,0.5,300,18.75,0.0625,0.025,0.5,5.5,0.1375,0.5,20.625,0.06875,1.875,0.1
ServicesCo,Oilfield Services,0,-0.1,-0.1,2835.0,538.65,-0.2305,0.0,141.75,96.10249999999996,0.3003203124999999,3.8475,2.8775642810730533,5,0.125,0.55,300,20.625,0.06875,0.025,0.5,6.0,0.15000000000000002,0.55,24.750000000000007,0.08250000000000002,4.125000000000007,0.20000000000000034
ServicesCo,Oilfield Services,0,-0.1,-0.15,2677.5,508.725,-0.27325,0.0,133.875,78.54124999999999,0.2454414062499999,3.63375,3.046832768194997,5,0.125,0.55,300,20.625,0.06875,0.025,0.5,6.5,0.1625,0.55,26.812500000000004,0.08937500000000001,6.1875000000000036,0.30000000000000016
ServicesCo,Oilfield Services,0,-0.15,0.0,2975.0,565.25,-0.1925,0.0,148.75,111.71249999999998,0.3491015624999999,4.0375,2.7421494913754976,5,0.125,0.5,300,18.75,0.0625,0.025,0.5,5.5,0.1375,0.5,20.625,0.06875,1.875,0.1
ServicesCo,Oilfield Services,0,-0.15,-0.05,2826.25,536.9875,-0.232875,0.0,141.3125,95.12687499999998,0.2972714843749999,3.835625,2.8864731488163136,5,0.125,0.55,300,20.625,0.06875,0.025,0.5,6.0,0.15000000000000002,0.55,24.750000000000007,0.08250000000000002,4.125000000000007,0.20000000000000034
ServicesCo,Oilfield Services,0,-0.15,-0.1,2677.5,508.725,-0.27325,0.0,133.875,78.54124999999999,0.2454414062499999,3.63375,3.046832768194997,5,0.125,0.55,300,20.625,0.06875,0.025,0.5,6.5,0.1625,0.55,26.812500000000004,0.08937500000000001,6.1875000000000036,0.30000000000000016
ServicesCo,Oilfield Services,0,-0.15,-0.15,2528.75,480.4625,-0.313625,0.0,126.4375,61.955625,0.1936113281249999,3.431875,3.226058225147644,5,0.125,0.55,300,20.625,0.06875,0.025,0.5,6.5,0.1625,0.55,26.812500000000004,0.08937500000000001,6.1875000000000036,0.30000000000000016
ServicesCo,Oilfield Services,0,-0.2,0.0,2800.0,532.0,-0.24,0.0,140.0,92.2,0.2881249999999999,3.8,2.9135338345864663,5,0.125,0.55,300,20.625,0.06875,0.025,0.5,6.0,0.15000000000000002,0.55,24.750000000000007,0.08250000000000002,4.125000000000007,0.20000000000000034
ServicesCo,Oilfield Services,0,-0.2,-0.05,2660.0,505.4,-0.278,0.0,133.0,76.58999999999997,0.2393437499999999,3.61,3.0668777206173328,5,0.125,0.55,300,20.625,0.06875,0.025,0.5,6.5,0.1625,0.55,26.812500000000004,0.08937500000000001,6.1875000000000036,0.30000000000000016
ServicesCo,Oilfield Services,0,-0.2,-0.1,2520.0,478.8,-0.3159999999999999,0.0,126.0,60.98000000000002,0.1905625,3.42,3.2372598162071844,5,0.125,0.55,300,20.625,0.06875,0.025,0.5,6.5,0.1625,0.55,26.812500000000004,0.08937500000000001,6.1875000000000036,0.30000000000000016
ServicesCo,Oilfield Services,0,-0.2,-0.15,2380.0,452.2,-0.354,0.0,119.0,45.370000000000005,0.14178125,3.23,3.427686864219372,5,0.125,0.6,300,22.5,0.075,0.025,0.5,7.0,0.17500000000000002,0.6,31.500000000000004,0.10500000000000001,9.000000000000004,0.40000000000000013
ServicesCo,Oilfield Services,0,-0.25,0.0,2625.0,498.75,-0.2875,0.0,131.25,72.6875,0.2271484375,3.5625,3.107769423558897,5,0.125,0.55,300,20.625,0.06875,0.025,0.5,6.5,0.1625,0.55,26.812500000000004,0.08937500000000001,6.1875000000000036,0.30000000000000016
ServicesCo,Oilfield Services,0,-0.25,-0.05,2493.75,473.8125,-0.323125,0.0,124.6875,58.05312500000002,0.181416015625,3.384375,3.271336235325155,5,0.125,0.55,300,20.625,0.06875,0.025,0.5,6.5,0.1625,0.55,26.812500000000004,0.08937500000000001,6.1875000000000036,0.30000000000000016
ServicesCo,Oilfield Services,0,-0.25,-0.1,2362.5,448.875,-0.35875,0.0,118.125,43.41874999999999,0.1356835937499999,3.20625,3.4530771372876634,5,0.125,0.6,300,22.5,0.075,0.025,0.5,7.0,0.17500000000000002,0.6,31.500000000000004,0.10500000000000001,9.000000000000004,0.40000000000000013
ServicesCo,Oilfield Services,0,-0.25,-0.15,2231.25,423.9375,-0.394375,0.0,111.5625,28.78437500000001,0.089951171875,3.028125,3.6561993218339968,5,0.125,0.6,300,22.5,0.075,0.025,0.5,7.0,0.17500000000000002,0.6,31.500000000000004,0.10500000000000001,9.000000000000004,0.40000000000000013
ServicesCo,Oilfield Services,50,0.0,0.0,3500.0,658.875,-0.0587499999999999,6.125,175.0,165.04375000000005,0.5157617187500001,4.70625,2.3524947827736677,5,0.125,0.5,300,18.75,0.0625,0.025,0.5,4.0,0.1,0.5,15.0,0.05,-3.75,-0.2
ServicesCo,Oilfield Services,50,0.0,-0.05,3325.0,625.93125,-0.1058125,5.81875,166.25,145.79156249999994,0.4555986328124998,4.4709375,2.476310297656492,5,0.125,0.5,300,18.75,0.0625,0.025,0.5,5.0,0.125,0.5,18.75,0.0625,0.0,0.0
ServicesCo,Oilfield Services,50,0.0,-0.1,3150.0,592.9875,-0.1528750000000001,5.5125,157.5,126.53937499999996,0.3954355468749998,4.235625,2.6138830919707416,5,0.125,0.5,300,18.75,0.0625,0.025,0.5,5.5,0.1375,0.5,20.625,0.06875,1.875,0.1
ServicesCo,Oilfield Services,50,0.0,-0.15,2975.0,560.04375,-0.1999375,5.20625,148.75,107.28718750000009,0.3352724609375002,4.000312500000001,2.7676409209101966,5,0.125,0.5,300,18.75,0.0625,0.025,0.5,5.5,0.1375,0.5,20.625,0.06875,1.875,0.1
ServicesCo,Oilfield Services,50,-0.05,0.0,3325.0,625.93125,-0.1058125,5.81875,166.25,145.79156249999994,0.4555986328124998,4.4709375,2.476310297656492,5,0.125,0.5,300,18.75,0.0625,0.025,0.5,5.0,0.125,0.5,18.75,0.0625,0.0,0.0
ServicesCo,Oilfield Services,50,-0.05,-0.05,3158.75,594.6346875,-0.1505218749999999,5.5278125,157.9375,127.501984375,0.398443701171875,4.247390625,2.6066424185857806,5,0.125,0.5,300,18.75,0.0625,0.025,0.5,5.5,0.1375,0.5,20.625,0.06875,1.875,0.1
ServicesCo,Oilfield Services,50,-0.05,-0.1,2992.5,563.338125,-0.1952312499999999,5.236875,149.625,109.21240625000002,0.34128876953125,4.02384375,2.751455886284991,5,0.125,0.5,300,18.75,0.0625,0.025,0.5,5.5,0.1375,0.5,20.625,0.06875,1.875,0.1
ServicesCo,Oilfield Services,50,-0.05,-0.15,2826.25,532.0415624999999,-0.2399406250000001,4.9459375,141.3125,90.92282812499997,0.2841338378906249,3.800296875,2.9133062325370496,5,0.125,0.55,300,20.625,0.06875,0.025,0.5,6.0,0.15000000000000002,0.55,24.750000000000007,0.08250000000000002,4.125000000000007,0.20000000000000034
ServicesCo,Oilfield Services,50,-0.1,0.0,3150.0,592.9875,-0.1528750000000001,5.5125,157.5,126.53937499999996,0.3954355468749998,4.235625,2.6138830919707416,5,0.125,0.5,300,18.75,0.0625,0.025,0.5,5.5,0.1375,0.5,20.625,0.06875,1.875,0.1
ServicesCo,Oilfield Services,50,-0.1,-0.05,2992.5,563.338125,-0.1952312499999999,5.236875,149.625,109.21240625000002,0.34128876953125,4.02384375,2.751455886284991,5,0.125,0.5,300,18.75,0.0625,0.025,0.5,5.5,0.1375,0.5,20.625,0.06875,1.875,0.1
ServicesCo,Oilfield Services,50,-0.1,-0.1,2835.0,533.68875,-0.2375874999999999,4.96125,141.75,91.88543750000002,0.2871419921875001,3.8120625,2.904314546634157,5,0.125,0.55,300,20.625,0.06875,0.025,0.5,6.0,0.15000000000000002,0.55,24.750000000000007,0.08250000000000002,4.125000000000007,0.20000000000000034
ServicesCo,Oilfield Services,50,-0.1,-0.15,2677.5,504.039375,-0.2799437499999999,4.685625,133.875,74.55846874999997,0.2329952148437499,3.60028125,3.0751565787891075,5,0.125,0.55,300,20.625,0.06875,0.025,0.5,6.5,0.1625,0.55,26.812500000000004,0.08937500000000001,6.1875000000000036,0.30000000000000016
ServicesCo,Oilfield Services,50,-0.15,0.0,2975.0,560.04375,-0.1999375,5.20625,148.75,107.28718750000009,0.3352724609375002,4.000312500000001,2.7676409209101966,5,0.125,0.5,300,18.75,0.0625,0.025,0.5,5.5,0.1375,0.5,20.625,0.06875,1.875,0.1
ServicesCo,Oilfield Services,50,-0.15,-0.05,2826.25,532.0415624999999,-0.2399406250000001,4.9459375,141.3125,90.92282812499997,0.2841338378906249,3.800296875,2.9133062325370496,5,0.125,0.55,300,20.625,0.06875,0.025,0.5,6.0,0.15000000000000002,0.55,24.750000000000007,0.08250000000000002,4.125000000000007,0.20000000000000034
ServicesCo,Oilfield Services,50,-0.15,-0.1,2677.5,504.039375,-0.2799437499999999,4.685625,133.875,74.55846874999997,0.2329952148437499,3.60028125,3.0751565787891075,5,0.125,0.55,300,20.625,0.06875,0.025,0.5,6.5,0.1625,0.55,26.812500000000004,0.08937500000000001,6.1875000000000036,0.30000000000000016
ServicesCo,Oilfield Services,50,-0.15,-0.15,2528.75,476.0371875,-0.3199468750000001,4.4253125,126.4375,58.19410937499998,0.1818565917968749,3.400265625,3.2560481422472907,5,0.125,0.55,300,20.625,0.06875,0.025,0.5,6.5,0.1625,0.55,26.812500000000004,0.08937500000000001,6.1875000000000036,0.30000000000000016
ServicesCo,Oilfield Services,50,-0.2,0.0,2800.0,527.1,-0.247,4.9,140.0,88.03500000000003,0.2751093750000001,3.765,2.940618478467084,5,0.125,0.55,300,20.625,0.06875,0.025,0.5,6.0,0.15000000000000002,0.55,24.750000000000007,0.08250000000000002,4.125000000000007,0.20000000000000034
ServicesCo,Oilfield Services,50,-0.2,-0.05,2660.0,500.745,-0.2846499999999999,4.655,133.0,72.63324999999998,0.2269789062499999,3.57675,3.095387872070615,5,0.125,0.55,300,20.625,0.06875,0.025,0.5,6.5,0.1625,0.55,26.812500000000004,0.08937500000000001,6.1875000000000036,0.30000000000000016
ServicesCo,Oilfield Services,50,-0.2,-0.1,2520.0,474.39,-0.3223,4.41,126.0,57.23149999999998,0.1788484374999999,3.3885,3.2673538649634266,5,0.125,0.55,300,20.625,0.06875,0.025,0.5,6.5,0.1625,0.55,26.812500000000004,0.08937500000000001,6.1875000000000036,0.30000000000000016
ServicesCo,Oilfield Services,50,-0.2,-0.15,2380.0,448.035,-0.35995,4.165,119.0,41.82974999999999,0.1307179687499999,3.20025,3.459551151137746,5,0.125,0.6,300,22.5,0.075,0.025,0.5,7.0,0.17500000000000002,0.6,31.500000000000004,0.10500000000000001,9.000000000000004,0.40000000000000013
ServicesCo,Oilfield Services,50,-0.25,0.0,2625.0,494.15625,-0.2940625,4.59375,131.25,68.78281249999998,0.2149462890624999,3.5296875,3.136659710364889,5,0.125,0.55,300,20.625,0.06875,0.025,0.5,6.5,0.1625,0.55,26.812500000000004,0.08937500000000001,6.1875000000000036,0.30000000000000016
ServicesCo,Oilfield Services,50,-0.25,-0.05,2493.75,469.4484375,-0.329359375,4.3640625,124.6875,54.34367187500004,0.1698239746093751,3.3532031250000003,3.301747063541989,5,0.125,0.55,300,20.625,0.06875,0.025,0.5,6.5,0.1625,0.55,26.812500000000004,0.08937500000000001,6.1875000000000036,0.30000000000000016
ServicesCo,Oilfield Services,50,-0.25,-0.1,2362.5,444.740625,-0.36465625,4.134375,118.125,39.90453124999999,0.1247016601562499,3.17671875,3.4851774559609883,5,0.125,0.6,300,22.5,0.075,0.025,0.5,7.0,0.17500000000000002,0.6,31.500000000000004,0.10500000000000001,9.000000000000004,0.40000000000000013
ServicesCo,Oilfield Services,50,-0.25,-0.15,2231.25,420.0328125,-0.399953125,3.9046875,111.5625,25.465390625,0.079579345703125,3.000234375,3.690187894546929,5,0.125,0.6,300,22.5,0.075,0.025,0.5,7.0,0.17500000000000002,0.6,31.500000000000004,0.10500000000000001,9.000000000000004,0.40000000000000013
ServicesCo,Oilfield Services,75,0.0,0.0,3500.0,655.8125,-0.0631249999999999,9.1875,175.0,162.44062499999995,0.5076269531249998,4.684375,2.363480415515105,5,0.125,0.5,300,18.75,0.0625,0.025,0.5,4.0,0.1,0.5,15.0,0.05,-3.75,-0.2
ServicesCo,Oilfield Services,75,0.0,-0.05,3325.0,623.021875,-0.1099687499999999,8.728125,166.25,143.31859375,0.4478706054687499,4.45015625,2.487874121594848,5,0.125,0.5,300,18.75,0.0625,0.025,0.5,5.0,0.125,0.5,18.75,0.0625,0.0,0.0
ServicesCo,Oilfield Services,75,0.0,-0.1,3150.0,590.23125,-0.1568124999999999,8.26875,157.5,124.19656250000004,0.3881142578125001,4.2159375,2.626089350572339,5,0.125,0.5,300,18.75,0.0625,0.025,0.5,5.5,0.1375,0.5,20.625,0.06875,1.875,0.1
ServicesCo,Oilfield Services,75,0.0,-0.15,2975.0,557.440625,-0.2036562500000001,7.809375,148.75,105.07453124999996,0.3283579101562498,3.98171875,2.7805651947236534,5,0.125,0.55,300,20.625,0.06875,0.025,0.5,6.0,0.15000000000000002,0.55,24.750000000000007,0.08250000000000002,4.125000000000007,0.20000000000000034
ServicesCo,Oilfield Services,75,-0.05,0.0,3325.0,623.021875,-0.1099687499999999,8.728125,166.25,143.31859375,0.4478706054687499,4.45015625,2.487874121594848,5,0.125,0.5,300,18.75,0.0625,0.025,0.5,5.0,0.125,0.5,18.75,0.0625,0.0,0.0
ServicesCo,Oilfield Services,75,-0.05,-0.05,3158.75,591.87078125,-0.1544703124999998,8.29171875,157.9375,125.15266406250004,0.3911020751953126,4.2276484375,2.6188148648366814,5,0.125,0.5,300,18.75,0.0625,0.025,0.5,5.5,0.1375,0.5,20.625,0.06875,1.875,0.1
ServicesCo,Oilfield Services,75,-0.05,-0.1,2992.5,560.7196875000001,-0.1989718749999999,7.8553125,149.625,106.98673437500008,0.3343335449218753,4.005140625,2.7643045795498304,5,0.125,0.5,300,18.75,0.0625,0.025,0.5,5.5,0.1375,0.5,20.625,0.06875,1.875,0.1
ServicesCo,Oilfield Services,75,-0.05,-0.15,2826.25,529.56859375,-0.2434734375,7.41890625,141.3125,88.82080468750002,0.2775650146484375,3.7826328125,2.926910731288056,5,0.125,0.55,300,20.625,0.06875,0.025,0.5,6.0,0.15000000000000002,0.55,24.750000000000007,0.08250000000000002,4.125000000000007,0.20000000000000034
ServicesCo,Oilfield Services,75,-0.1,0.0,3150.0,590.23125,-0.1568124999999999,8.26875,157.5,124.19656250000004,0.3881142578125001,4.2159375,2.626089350572339,5,0.125,0.5,300,18.75,0.0625,0.025,0.5,5.5,0.1375,0.5,20.625,0.06875,1.875,0.1
ServicesCo,Oilfield Services,75,-0.1,-0.05,2992.5,560.7196875000001,-0.1989718749999999,7.8553125,149.625,106.98673437500008,0.3343335449218753,4.005140625,2.7643045795498304,5,0.125,0.5,300,18.75,0.0625,0.025,0.5,5.5,0.1375,0.5,20.625,0.06875,1.875,0.1
ServicesCo,Oilfield Services,75,-0.1,-0.1,2835.0,531.208125,-0.24113125,7.441875,141.75,89.77690625000002,0.2805528320312501,3.79434375,2.917877056191488,5,0.125,0.55,300,20.625,0.06875,0.025,0.5,6.0,0.15000000000000002,0.55,24.750000000000007,0.08250000000000002,4.125000000000007,0.20000000000000034
ServicesCo,Oilfield Services,75,-0.1,-0.15,2677.5,501.6965625,-0.2832906249999999,7.0284375,133.875,72.56707812500002,0.226772119140625,3.583546875,3.089516883026281,5,0.125,0.55,300,20.625,0.06875,0.025,0.5,6.5,0.1625,0.55,26.812500000000004,0.08937500000000001,6.1875000000000036,0.30000000000000016
ServicesCo,Oilfield Services,75,-0.15,0.0,2975.0,557.440625,-0.2036562500000001,7.809375,148.75,105.07453124999996,0.3283579101562498,3.98171875,2.7805651947236534,5,0.125,0.55,300,20.625,0.06875,0.025,0.5,6.0,0.15000000000000002,0.55,24.750000000000007,0.08250000000000002,4.125000000000007,0.20000000000000034
ServicesCo,Oilfield Services,75,-0.15,-0.05,2826.25,529.56859375,-0.2434734375,7.41890625,141.3125,88.82080468750002,0.2775650146484375,3.7826328125,2.926910731288056,5,0.125,0.55,300,20.625,0.06875,0.025,0.5,6.0,0.15000000000000002,0.55,24.750000000000007,0.08250000000000002,4.125000000000007,0.20000000000000034
ServicesCo,Oilfield Services,75,-0.15,-0.1,2677.5,501.6965625,-0.2832906249999999,7.0284375,133.875,72.56707812500002,0.226772119140625,3.583546875,3.089516883026281,5,0.125,0.55,300,20.625,0.06875,0.025,0.5,6.5,0.1625,0.55,26.812500000000004,0.08937500000000001,6.1875000000000036,0.30000000000000016
ServicesCo,Oilfield Services,75,-0.15,-0.15,2528.75,473.82453125,-0.3231078125000001,6.63796875,126.4375,56.313351562499975,0.1759792236328124,3.3844609375,3.271253170263122,5,0.125,0.55,300,20.625,0.06875,0.025,0.5,6.5,0.1625,0.55,26.812500000000004,0.08937500000000001,6.1875000000000036,0.30000000000000016
